,Model,dataset,Replacement Strategy,accuracy,time,features
3580,Linear Regression,diamonds_filter,Marginal,99.57277156,0.020243572765000002,4
3581,Linear Regression,diamonds_filter,Mean,99.57277156,1.233799289e-05,4
3582,Linear Regression,diamonds_filter,Separate models,99.99965918,0.2525889874,4
3583,Linear Regression,diamonds_filter,Uniform,99.57277156,0.00016249644760000002,4
3584,Linear Regression,diamonds_filter,Zero,86.91839960271895,1.097944048e-05,4
3585,Linear Regression,diamonds_select,Conditional,99.62193206,0.008461,4
3586,Linear Regression,diamonds_select,Copula,99.62193203,0.009452,4
3587,Linear Regression,diamonds_select,Gaussian,99.62193204,0.009103,4
3588,Linear Regression,diamonds_select,Marginal,99.62193206,0.017424757265,4
3589,Linear Regression,diamonds_select,Mean,99.62193206,1.067156503e-05,4
3590,Linear Regression,diamonds_select,Separate models,99.89621932,0.2174224854,4
3591,Linear Regression,diamonds_select,Uniform,97.5333015,0.00022537022109999998,4
3592,Linear Regression,diamonds_select,Zero,86.91839960271895,1.071697293e-05,4
3593,Linear Regression,economics,Conditional,97.25655208,0.006708,4
3594,Linear Regression,economics,Copula,97.25655213,0.007024,4
3595,Linear Regression,economics,Gaussian,97.25655216,0.00879,4
3596,Linear Regression,economics,Marginal,97.25655172,0.012914177495000002,4
3597,Linear Regression,economics,Mean,96.25655172,1.223747354e-05,4
3598,Linear Regression,economics,Separate models,99.9822696,0.2354571819,4
3599,Linear Regression,economics,Uniform,97.25655172,0.00016589725020000001,4
3600,Linear Regression,economics,Zero,86.91839960271895,1.085356662e-05,4
3601,Linear Regression,iris,Conditional,99.8762028,0.008349,4
3602,Linear Regression,iris,Copula,99.8762028,0.005304,4
3603,Linear Regression,iris,Gaussian,99.87620284,0.009475,4
3604,Linear Regression,iris,Marginal,99.87620285,0.01152584386,4
3605,Linear Regression,iris,Mean,99.87620285,1.239247322e-05,4
3606,Linear Regression,iris,Separate models,99.99876203,0.2041158676,4
3607,Linear Regression,iris,Uniform,99.87487193,4.1620063780000004e-05,4
3608,Linear Regression,iris,Zero,86.91839960271895,1.1214542389999999e-05,4
3609,Linear Regression,petrol,Conditional,90.79491081,0.0051,4
3610,Linear Regression,petrol,Copula,90.79490829,0.005054,4
3611,Linear Regression,petrol,Gaussian,90.79490826,0.007777,4
3612,Linear Regression,petrol,Marginal,90.79490831,0.004286929965,4
3613,Linear Regression,petrol,Mean,90.79490831,1.184076071e-05,4
3614,Linear Regression,petrol,Separate models,99.79490831,0.2418107986,4
3615,Linear Regression,petrol,Uniform,91.18080336,1.04072094e-05,4
3616,Linear Regression,petrol,Zero,86.91839960271895,1.190468669e-05,4
3617,Linear Regression,power,Conditional,76.65256982,0.008816,4
3618,Linear Regression,power,Copula,76.65256985,0.008931,4
3619,Linear Regression,power,Gaussian,76.65257019,0.008896,4
3620,Linear Regression,power,Marginal,99.7302074,0.021816615155,4
3621,Linear Regression,power,Mean,99.7302074,1.223049742e-05,4
3622,Linear Regression,power,Separate models,98.86688698,24.38265347,4
3623,Linear Regression,power,Uniform,96.86242711,0.0002077160096,4
3624,Linear Regression,power,Zero,86.91839960271895,1.0682575629999999e-05,4
3625,Linear Regression,startups,Conditional,86.92381431,0.005234,4
3626,Linear Regression,startups,Copula,86.9238146,0.005117,4
3627,Linear Regression,startups,Gaussian,86.92381477,0.01375,4
3628,Linear Regression,startups,Marginal,86.92381449,0.00631793948,4
3629,Linear Regression,startups,Mean,86.92381449,1.34863573e-05,4
3630,Linear Regression,startups,Separate models,96.92381449,0.2983458042,4
3631,Linear Regression,startups,Uniform,86.87747311,9.223152609e-06,4
3632,Linear Regression,startups,Zero,86.91839960271895,1.358438941e-05,4
3633,Linear Regression,unemploy,Conditional,97.25655208,0.006603,4
3634,Linear Regression,unemploy,Copula,97.25655213,0.008316,4
3635,Linear Regression,unemploy,Gaussian,97.25655216,0.007816,4
3636,Linear Regression,unemploy,Marginal,97.25655172,0.022597406975,4
3637,Linear Regression,unemploy,Mean,97.25655172,1.0821267180000001e-05,4
3638,Linear Regression,unemploy,Separate models,99.71094778,0.214274168,4
3639,Linear Regression,unemploy,Uniform,97.25655172,0.00016670659069999998,4
3640,Linear Regression,unemploy,Zero,86.91839960271895,1.096610019e-05,4
3641,Linear Regression,airfoil,Conditional,99.79971327,0.009356,5
3642,Linear Regression,airfoil,Copula,99.79971324,0.009598,5
3643,Linear Regression,airfoil,Gaussian,99.79971325,0.00925,5
3644,Linear Regression,airfoil,Marginal,99.73447078,0.022672757704999998,5
3645,Linear Regression,airfoil,Mean,99.73447078,1.2177676870000001e-05,5
3646,Linear Regression,airfoil,Separate models,99.99805985,1.062559366,5
3647,Linear Regression,airfoil,Uniform,98.74540453,0.0006495157432999999,5
3648,Linear Regression,airfoil,Zero,86.91839960271895,1.2308677040000001e-05,5
3649,Linear Regression,airfoil-self-noise,Conditional,99.79971327,0.00907,5
3650,Linear Regression,airfoil-self-noise,Copula,99.79971324,0.009625,5
3651,Linear Regression,airfoil-self-noise,Gaussian,99.79971325,0.009497,5
3652,Linear Regression,airfoil-self-noise,Marginal,99.73447078,0.021371134085,5
3653,Linear Regression,airfoil-self-noise,Mean,99.73447078,1.195429311e-05,5
3654,Linear Regression,airfoil-self-noise,Separate models,99.99805985,0.8318171501,5
3655,Linear Regression,airfoil-self-noise,Uniform,98.75881442,0.00032448035720000003,5
3656,Linear Regression,airfoil-self-noise,Zero,86.91839960271895,1.2083349809999998e-05,5
3657,Linear Regression,linnerud,Conditional,97.85854574,0.005886,5
3658,Linear Regression,linnerud,Copula,97.85854451,0.005085,5
3659,Linear Regression,linnerud,Gaussian,97.85854479,0.01211,5
3660,Linear Regression,linnerud,Marginal,97.85854428,0.0029841371945,5
3661,Linear Regression,linnerud,Mean,97.85854428,1.672165734e-05,5
3662,Linear Regression,linnerud,Separate models,98.85854428,0.577299118,5
3663,Linear Regression,linnerud,Uniform,97.80866795,1.277800969e-05,5
3664,Linear Regression,linnerud,Zero,86.91839960271895,1.500708716e-05,5
3665,Linear Regression,sacramento,Conditional,99.29768105,0.008488,5
3666,Linear Regression,sacramento,Copula,99.29768107,0.009001,5
3667,Linear Regression,sacramento,Gaussian,99.29768107,0.009057,5
3668,Linear Regression,sacramento,Marginal,99.29768106,0.02905406135,5
3669,Linear Regression,sacramento,Mean,99.29768106,1.314399304e-05,5
3670,Linear Regression,sacramento,Separate models,99.96620983,0.8664076328,5
3671,Linear Regression,sacramento,Uniform,99.29768106,0.0006267879081,5
3672,Linear Regression,sacramento,Zero,86.91839960271895,1.2193531190000001e-05,5
3673,Linear Regression,uber,Conditional,86.91839960271895,0.009739,5
3674,Linear Regression,uber,Copula,86.91839960271895,0.009547,5
3675,Linear Regression,uber,Gaussian,86.91839960271895,0.009395,5
3676,Linear Regression,uber,Marginal,99.49691783,0.029200563685000003,5
3677,Linear Regression,uber,Mean,99.49691783,1.39439973e-05,5
3678,Linear Regression,uber,Separate models,99.99950185,7.890060425,5
3679,Linear Regression,uber,Uniform,99.64040486,0.0006391681767000001,5
3680,Linear Regression,uber,Zero,86.91839960271895,1.2161840089999999e-05,5
3681,Linear Regression,insurance,Conditional,99.55645744,0.010191,6
3682,Linear Regression,insurance,Copula,99.55645693,0.010626,6
3683,Linear Regression,insurance,Gaussian,99.55645745,0.008781,6
3684,Linear Regression,insurance,Marginal,99.61852308,0.02734990734,6
3685,Linear Regression,insurance,Mean,99.61852308,1.493054448e-05,6
3686,Linear Regression,insurance,Separate models,99.98692481,2.464600563,6
3687,Linear Regression,insurance,Uniform,98.152862,0.0006952046107999999,6
3688,Linear Regression,insurance,Zero,86.91839960271895,1.3336304460000001e-05,6
3689,Linear Regression,kiva,Conditional,91.21914225,0.010212,6
3690,Linear Regression,kiva,Copula,91.21914277,0.010685,6
3691,Linear Regression,kiva,Gaussian,91.21914206,0.008686,6
3692,Linear Regression,kiva,Marginal,99.28201269,0.027862428895000003,6
3693,Linear Regression,kiva,Mean,86.91839960271895,1.3517769900000001e-05,6
3694,Linear Regression,kiva,Separate models,99.83303214,0.8419749737,6
3695,Linear Regression,kiva,Uniform,95.19225104,0.0005636203265,6
3696,Linear Regression,kiva,Zero,86.91839960271895,1.259720687e-05,6
3697,Linear Regression,powerlifting,Conditional,99.50987104,0.009712,6
3698,Linear Regression,powerlifting,Copula,99.50987111,0.010273,6
3699,Linear Regression,powerlifting,Gaussian,99.50987103,0.009141,6
3700,Linear Regression,powerlifting,Marginal,99.08145356,0.029206558360000003,6
3701,Linear Regression,powerlifting,Mean,99.08145356,1.33719083e-05,6
3702,Linear Regression,powerlifting,Separate models,99.84319872,5.171085835,6
3703,Linear Regression,powerlifting,Uniform,99.08145356,0.0007006300354,6
3704,Linear Regression,powerlifting,Zero,86.91839960271895,1.433438966e-05,6
3705,Linear Regression,seeds,Conditional,99.26813549,0.006893,6
3706,Linear Regression,seeds,Copula,99.26813533,0.005815,6
3707,Linear Regression,seeds,Gaussian,99.26813541,0.005797,6
3708,Linear Regression,seeds,Marginal,99.26813516,0.01756343565,6
3709,Linear Regression,seeds,Mean,99.26813516,1.536756322e-05,6
3710,Linear Regression,seeds,Separate models,99.8135156,1.56222105,6
3711,Linear Regression,seeds,Uniform,99.26576868,0.00015874143960000001,6
3712,Linear Regression,seeds,Zero,86.91839960271895,1.4179340309999999e-05,6
3713,Linear Regression,walmart,Conditional,87.2200002,0.010058,6
3714,Linear Regression,walmart,Copula,87.21999968,0.011168,6
3715,Linear Regression,walmart,Gaussian,87.22000001,0.008805,6
3716,Linear Regression,walmart,Marginal,99.91000106,0.0266729167,6
3717,Linear Regression,walmart,Mean,99.91000106,1.3855847450000001e-05,6
3718,Linear Regression,walmart,Separate models,99.99771928,2.142708778,6
3719,Linear Regression,walmart,Uniform,99.54049046,0.0006985216618,6
3720,Linear Regression,walmart,Zero,86.91839960271895,1.3187343419999999e-05,6
3721,Linear Regression,yatch,Conditional,98.97322334,0.006262,6
3722,Linear Regression,yatch,Copula,98.97322329,0.006371,6
3723,Linear Regression,yatch,Gaussian,98.97322331,0.006288,6
3724,Linear Regression,yatch,Marginal,98.97322333,0.019552544050000002,6
3725,Linear Regression,yatch,Mean,98.97322333,1.5116298899999999e-05,6
3726,Linear Regression,yatch,Separate models,99.97322333,1.520226002,6
3727,Linear Regression,yatch,Uniform,99.05648085,0.0002086253905,6
3728,Linear Regression,yatch,Zero,46.03507419,1.365572798e-05,6
3729,Linear Regression,admission,Conditional,95.68548058,0.008516,7
3730,Linear Regression,admission,Copula,95.68548054,0.008918,7
3731,Linear Regression,admission,Gaussian,95.6854806,0.007578,7
3732,Linear Regression,admission,Marginal,95.68547962,0.02544790528,7
3733,Linear Regression,admission,Mean,95.68547962,1.6509128339999998e-05,7
3734,Linear Regression,admission,Separate models,95.68547962,8.500993013,7
3735,Linear Regression,admission,Uniform,94.28198449,0.000414843154,7
3736,Linear Regression,admission,Zero,86.91839960271895,1.565145724e-05,7
3737,Linear Regression,auto-mpg,Conditional,99.36880706,0.00788,7
3738,Linear Regression,auto-mpg,Copula,99.36880708,0.008332,7
3739,Linear Regression,auto-mpg,Gaussian,99.36880706,0.007609,7
3740,Linear Regression,auto-mpg,Marginal,99.36880689,0.02922347454,7
3741,Linear Regression,auto-mpg,Mean,99.36880689,1.4857567270000002e-05,7
3742,Linear Regression,auto-mpg,Separate models,99.7914152,5.42494297,7
3743,Linear Regression,auto-mpg,Uniform,99.36880689,0.0003713251376,7
3744,Linear Regression,auto-mpg,Zero,86.91839960271895,1.547644689e-05,7
3745,Linear Regression,autompg,Conditional,99.36880706,0.00839,7
3746,Linear Regression,autompg,Copula,99.36880708,0.008303,7
3747,Linear Regression,autompg,Gaussian,99.36880706,0.008803,7
3748,Linear Regression,autompg,Marginal,99.36880689,0.030746234655,7
3749,Linear Regression,autompg,Mean,99.36880689,1.64641417e-05,7
3750,Linear Regression,autompg,Separate models,99.7931977,6.590853453,7
3751,Linear Regression,autompg,Uniform,99.36880689,0.0001200689244,7
3752,Linear Regression,autompg,Zero,86.91839960271895,1.5218533e-05,7
3753,Linear Regression,chanceadmit,Conditional,99.52502095,0.008519,7
3754,Linear Regression,chanceadmit,Copula,99.52502094,0.008256,7
3755,Linear Regression,chanceadmit,Gaussian,99.52502095,0.006903,7
3756,Linear Regression,chanceadmit,Marginal,99.5250208,0.030637014365,7
3757,Linear Regression,chanceadmit,Mean,99.5250208,1.602116859e-05,7
3758,Linear Regression,chanceadmit,Separate models,99.5250208,4.731346369,7
3759,Linear Regression,chanceadmit,Uniform,99.12935505,0.0004057426357,7
3760,Linear Regression,chanceadmit,Zero,86.91839960271895,1.515686512e-05,7
3761,Linear Regression,computer,Conditional,98.90821829,0.007606,7
3762,Linear Regression,computer,Copula,98.90821816,0.006753,7
3763,Linear Regression,computer,Gaussian,98.90821823,0.007789,7
3764,Linear Regression,computer,Marginal,98.90821807,0.041009975515000005,7
3765,Linear Regression,computer,Mean,98.87023904,1.480278761e-05,7
3766,Linear Regression,computer,Separate models,99.90821807,3.76371026,7
3767,Linear Regression,computer,Uniform,98.90979346,0.00016939029489999998,7
3768,Linear Regression,computer,Zero,86.91839960271895,1.440836036e-05,7
3769,Linear Regression,diamond,Marginal,99.32668472,0.020560046404999997,7
3770,Linear Regression,diamond,Conditional,99.8371589,0.012207,7
3771,Linear Regression,diamond,Copula,99.83715888,0.012844,7
3772,Linear Regression,diamond,Gaussian,99.83715889,0.012569,7
3773,Linear Regression,diamond,Mean,99.79047715,1.638234023e-05,7
3774,Linear Regression,diamond,Separate models,99.98725231,9.581949949,7
3775,Linear Regression,diamond,Uniform,99.41938964,0.0006796970962999999,7
3776,Linear Regression,diamond,Zero,86.91839960271895,1.5217759390000001e-05,7
3777,Linear Regression,france,Marginal,99.72668472,0.019060046405,7
3778,Linear Regression,france,Conditional,99.96071071,0.011699,7
3779,Linear Regression,france,Copula,99.96071071,0.012754,7
3780,Linear Regression,france,Gaussian,99.96011068,0.012879,7
3781,Linear Regression,france,Mean,99.46282525,1.585196726e-05,7
3782,Linear Regression,france,Separate models,99.77194397,3.815410137,7
3783,Linear Regression,france,Uniform,98.03935277,0.0006804378366,7
3784,Linear Regression,france,Zero,86.91839960271895,1.5759590899999998e-05,7
3785,Linear Regression,germany,Marginal,99.72668472,0.019660046405,7
3786,Linear Regression,germany,Conditional,99.88591865,0.01217,7
3787,Linear Regression,germany,Copula,99.32591865,0.010728,7
3788,Linear Regression,germany,Gaussian,99.31591865,0.0128,7
3789,Linear Regression,germany,Mean,99.80591865,1.606642839e-05,7
3790,Linear Regression,germany,Separate models,99.99899187,9.688322544,7
3791,Linear Regression,germany,Uniform,98.94899012,0.0006812601376,7
3792,Linear Regression,germany,Zero,86.91839960271895,1.517749555e-05,7
3793,Linear Regression,raotbl6,Conditional,99.96071073,0.00679,7
3794,Linear Regression,raotbl6,Copula,99.9607107,0.006293,7
3795,Linear Regression,raotbl6,Gaussian,99.96071068,0.006152,7
3796,Linear Regression,raotbl6,Marginal,99.96071071,0.019310046405,7
3797,Linear Regression,raotbl6,Mean,99.96071071,1.5178947909999999e-05,7
3798,Linear Regression,raotbl6,Separate models,99.96071071,3.616300344,7
3799,Linear Regression,raotbl6,Uniform,99.72668472,0.0001538583476,7
3800,Linear Regression,raotbl6,Zero,86.91839960271895,1.539509471e-05,7
3801,Linear Regression,raotbl7,Conditional,99.50773627,0.007437,7
3802,Linear Regression,raotbl7,Copula,99.50773635,0.007057,7
3803,Linear Regression,raotbl7,Gaussian,99.50773618,0.007037,7
3804,Linear Regression,raotbl7,Marginal,99.50773621,0.021838059365000002,7
3805,Linear Regression,raotbl7,Mean,99.50773621,1.6913646600000002e-05,7
3806,Linear Regression,raotbl7,Separate models,99.95077362,3.193505526,7
3807,Linear Regression,raotbl7,Uniform,99.5365516,0.00017079175390000002,7
3808,Linear Regression,raotbl7,Zero,86.91839960271895,1.570835346e-05,7
3809,Linear Regression,realestate,Conditional,99.89630123,0.008044,7
3810,Linear Regression,realestate,Copula,99.8963012,0.008613,7
3811,Linear Regression,realestate,Gaussian,99.8963012,0.009753,7
3812,Linear Regression,realestate,Marginal,99.89630119,0.029840226330000004,7
3813,Linear Regression,realestate,Mean,99.89630119,1.614187756e-05,7
3814,Linear Regression,realestate,Separate models,99.89630119,1.25460434,7
3815,Linear Regression,realestate,Uniform,98.94899012,0.0005626043415,7
3816,Linear Regression,realestate,Zero,86.91839960271895,1.4946930600000001e-05,7
3817,Linear Regression,slump,Conditional,95.51155922,0.008064,7
3818,Linear Regression,slump,Copula,95.51155891,0.00805,7
3819,Linear Regression,slump,Gaussian,95.51155891,0.007282,7
3820,Linear Regression,slump,Marginal,95.51155917,0.016444021465,7
3821,Linear Regression,slump,Mean,95.51155917,1.6707322180000002e-05,7
3822,Linear Regression,slump,Separate models,98.51155917,3.612789154,7
3823,Linear Regression,slump,Uniform,95.53426013,7.628799186e-05,7
3824,Linear Regression,slump,Zero,86.91839960271895,1.639590544e-05,7
3825,Linear Regression,slump-flow,Conditional,96.58291044,0.008691,7
3826,Linear Regression,slump-flow,Copula,96.5829102,0.006801,7
3827,Linear Regression,slump-flow,Gaussian,96.58291018,0.007344,7
3828,Linear Regression,slump-flow,Marginal,96.58291038,0.012906000195,7
3829,Linear Regression,slump-flow,Mean,96.58291038,1.695036888e-05,7
3830,Linear Regression,slump-flow,Separate models,96.58291038,3.092681408,7
3831,Linear Regression,slump-flow,Uniform,95.53426013,3.921393086e-05,7
3832,Linear Regression,slump-flow,Zero,86.91839960271895,1.553346129e-05,7
3833,Linear Regression,slump-mpa,Conditional,99.49657014,0.007474,7
3834,Linear Regression,slump-mpa,Copula,99.49657006,0.006265,7
3835,Linear Regression,slump-mpa,Gaussian,99.49657008,0.006127,7
3836,Linear Regression,slump-mpa,Marginal,99.49657015,0.01678487273,7
3837,Linear Regression,slump-mpa,Mean,99.49657015,1.6573176660000002e-05,7
3838,Linear Regression,slump-mpa,Separate models,99.49657015,2.506527662,7
3839,Linear Regression,slump-mpa,Uniform,98.94899012,9.050968815e-05,7
3840,Linear Regression,slump-mpa,Zero,99.14504041,1.5838917560000002e-05,7
3841,Linear Regression,wholesale,Marginal,99.0213923,0.000327,7
3842,Linear Regression,wholesale,Conditional,99.18731367,0.008485,7
3843,Linear Regression,wholesale,Copula,99.18731381,0.008743,7
3844,Linear Regression,wholesale,Gaussian,99.18731375,0.009217,7
3845,Linear Regression,wholesale,Mean,99.88606641,1.490460683e-05,7
3846,Linear Regression,wholesale,Separate models,99.18731379,6.984333038,7
3847,Linear Regression,wholesale,Uniform,98.94899012,0.00029975406170000004,7
3848,Linear Regression,wholesale,Zero,86.91839960271895,1.419686291e-05,7
3849,Linear Regression,californiahousing,Marginal,71.9237123,0.00061165,8
3850,Linear Regression,californiahousing,Conditional,73.44765385,0.015541,8
3851,Linear Regression,californiahousing,Copula,73.44765315,0.017561,8
3852,Linear Regression,californiahousing,Gaussian,73.44765327,0.017681,8
